"Date","Price (Close)","Price (Open)","Circulating Marketcap","Outstanding Marketcap","1 Day Active Supply","Supply in top 100 addresses","Supply in addresses with balance greater than $10M","Supply in addresses with balance greater than $1M","Supply in addresses with balance greater than $100K","Supply in addresses with balance greater than $10K"
"2017-07-16","1914.3119951585077","1969.8330275022827","32424416726.846077","31435051662.128307","407553.29284251","2952789.18700996","3612479.30572972","7525006.63146779","11112945.71496539","15116708.99217879"
"2017-07-15","1968.8140341692006","2212.4917363526524","36405243568.47996","32728766809.625706","413633.84688289","2948506.21220986","3630934.72623378","7549900.00950491","11143099.71471398","15129379.66095401"
"2017-07-14","2213.430181737997","2338.973867113761","38472325043.51392","36429580814.58528","414883.37111393","2937518.30182991","4039431.63869108","7924487.90522155","13217665.162957","15254108.12809734"
"2017-07-13","2337.9260638666387","2380.3271010748304","39155781827.56947","38545879294.01802","465414.34467087","2942768.27541854","4123974.45069494","7986959.12573826","13274794.35415214","15279885.74011899"
"2017-07-12","2381.7097242812083","2300.1743468269124","37794654482.074875","39053487321.79894","503697.12833882","2941127.95697767","4150728.03231678","8005867.47957958","13286835.89341088","15286864.55586455"
"2017-07-11","2301.7268627520825","2328.7698382037274","38303450076.23303","38132095672.12927","497728.21731905","2945630.04567833","4137161.10223902","7975128.37360164","13264868.07483951","15275007.72198602"
"2017-07-10","2327.385122498217","2499.1831454129087","41073025612.96717","38130359538.742516","488599.85249584","2945600.82762297","4142826.74330329","7971181.78958031","13261785.27453442","15274394.42963293"
"2017-07-09","2497.6038274753146","2548.8885936897373","41922941639.34916","41195281327.55585","460177.42457381","2950670.177054","4248550.91251049","8110124.13748404","13365477.36902766","15335762.26671371"
"2017-07-08","2549.804642461351","2495.5008430056355","41003440988.46131","41968715692.885605","566056.25896738","2944392.88472473","4270032.9919525","8137299.31204696","13382625.14786515","15342853.57149487"
"2017-07-07","2495.5011338715117","2599.329841328687","42733739348.719635","41015005023.054794","503081.92765732","2959764.81638968","4208350.44585816","8036751.83621404","13312854.93795611","15302250.10282308"
"2017-07-06","2600.8840551651138","2612.3325211186907","42822260538.78075","42775411503.2349","477539.00033013","2945966.56463412","4279250.75116563","8148863.19004541","13384743.24758296","15340736.28667927"
"2017-07-05","2612.4011418627033","2597.236366344875","42688823591.62669","42851453105.791214","463558.66461577","2944738.97065923","4280483.08703964","8160280.66295144","13388205.56945748","15341677.18119121"
"2017-07-04","2595.3588469022507","2545.5341987534025","41918678918.922676","42709253031.520996","447697.82226167","2937107.32892527","4256411.12123543","8150387.18657363","13374347.67884973","15334187.86242122"
"2017-07-03","2549.377812728481","2509.440030754574","41269793150.68265","41918817680.22455","416016.12653767","2932786.63824988","4242366.35587615","8136483.98885446","13359611.79192133","15327855.72213643"
"2017-07-02","2512.017006263429","2398.897965634209","39474402881.8895","41370488523.31204","398031.01358514","2946301.71708438","4237414.41176359","8134352.94503531","13350315.64519417","15321730.46678323"
"2017-07-01","2395.393976743074","2449.026301465733","40206841633.62657","39615542859.298134","497565.86917717","2945966.70989283","4170283.17416246","8016973.695278","13280724.84862157","15273319.05024679"
"2017-06-30","2449.0517447487705","2517.2635135237456","41313994124.748024","40273068762.93179","523741.33475391","2939694.38400339","4186922.07506752","8029387.0065164","13294832.54855929","15280146.9045385"
"2017-06-29","2519.11299655228","2552.951289941345","41911295369.35203","41708704320.70874","462724.42580875","2937770.58204314","4289260.42861572","8120214.93226984","13350554.45337961","15317165.80962312"
"2017-06-28","2553.0950892460132","2562.1779986292904","42081876427.83914","42071787287.172806","509883.91943851","2956013.02267867","4323423.66915554","8138761.93725573","13355933.23127188","15316350.53583044"
"2017-06-27","2562.0759027863323","2410.46237001881","39569764036.611","41534163466.451126","515735.52346497","2963108.60895779","4333310.22354626","8132245.96897319","13342133.50472582","15308719.66148435"
"2017-06-26","2411.443797527249","2495.292334261113","41018683042.71807","39823410570.62217","443752.11193485","2965468.59072495","4251747.06643218","8018106.45413102","13270836.99877332","15266557.77883383"
"2017-06-25","2492.420727836269","2551.6797352765607","41809592129.62051","40990257366.11176","351226.61682541","2973054.58527102","4285778.70014704","8059615.90873282","13295236.23855623","15279773.85776227"
"2017-06-24","2550.616827373157","2683.3061123039656","44045843654.85733","42044207205.81662","372644.45428263","2967959.01745764","4334236.88855938","8141979.13231236","13345111.62937166","15310212.17818125"
"2017-06-23","2683.3378242971967","2686.6626900059555","44077366866.92005","44068852430.01314","453952.98478627","2964362.5710342","4351314.74052648","8190953.91105154","13379958.1840892","15324586.01948332"
"2017-06-22","2685.9743996629904","2644.298352154072","43384671272.51917","44076228598.23767","517604.82289352","2965141.72036617","4356384.30521096","8188673.48636947","13379791.37321278","15322572.76865939"
"2017-06-21","2643.446065813362","2727.916935572351","44766022037.820915","43294240942.06711","531526.17353769","2963115.85188262","4341262.76931092","8151237.79544527","13365382.38429552","15314063.6085009"
"2017-06-20","2730.0702208085495","2590.7389439370213","42572065618.880905","44830856447.15172","514704.52865876","2959089.22046827","4352912.84099802","8173149.20664501","13389715.42731742","15326816.97032452"
"2017-06-19","2588.5569672918587","2507.758835555789","41124474956.902664","42471293996.764114","510215.07288161","2959876.12943462","4306625.16713765","8142460.22702158","13355676.05180378","15311005.88680732"
"2017-06-18","2505.722969049556","2631.778948355658","43147961236.6302","41131103916.58712","422943.32170876","2970036.74361536","4276143.08606406","8119624.85522576","13331068.35494098","15296890.58850725"
"2017-06-17","2629.181335461251","2480.388003337303","40672299637.37923","43496562773.6185","440991.00160992","2960845.74528385","4305688.51818296","8158388.73297834","13362239.53797551","15313438.11435823"
"2017-06-16","2480.5955631675934","2412.5265415569215","39556333138.46401","40599749113.94862","535525.92801301","2954753.92593336","4167121.17821257","7998593.67548667","13258295.81029213","15255675.5153167"
"2017-06-15","2414.5127350766124","2449.8594271246784","40101170724.87753","39505481201.24847","595866.52383409","2967096.58759498","4177457.19630867","7969293.24748526","13231501.07316199","15240781.64330815"
"2017-06-14","2448.5402918129716","2708.6361192520944","44406910639.71376","40057150815.08547","601695.60723458","2975106.19584047","4185528.74389272","7972367.9328578","13239401.37109698","15245536.71433768"
"2017-06-13","2702.655086666196","2647.9010291373834","43445754612.42409","44368428524.5129","604943.76041948","2974698.42367134","4330213.82446763","8146036.89778253","13368185.35118379","15313879.0316398"
"2017-06-12","2649.391518218633","2958.159269474803","48600871085.345314","43680217096.06594","525466.12566553","2990564.15369492","4318688.97643877","8138397.09704328","13359221.31959126","15310741.26473405"
"2017-06-11","2959.1307892850073","2880.29087597587","47540388019.81859","48734955097.06732","438217.36899875","2981904.67509489","4416282.57917768","8268440.49860317","13462227.3824603","15358284.01941014"
"2017-06-10","2881.237237847745","2811.4574723739174","46101241860.336426","47781111553.67634","445012.51953262","2974649.23017206","4371823.53820075","8242540.79061035","13439552.54166188","15345275.63746861"
"2017-06-09","2812.0233151016714","2802.5962319367027","45938342743.09814","45950079689.465645","477613.29236832","2973313.82386019","4322571.77744842","8174067.36042901","13390946.47071142","15327364.95850352"
"2017-06-08","2801.5462532748943","2682.167525005199","43914469706.58803","45906967852.94542","490446.79881244","2976412.58302849","4338995.7454823","8176535.6617976","13388252.23644592","15325871.94406649"
"2017-06-07","2680.0735080648883","2874.8838858183585","46978911079.24713","44332089813.91061","517718.87610035","2974133.0598962","4303348.86345651","8127031.5005396","13357528.05754429","15308038.97559593"
"2017-06-06","2871.697174283751","2694.5182783596088","44095919609.67033","47021733324.255165","517124.90749515","2977639.18254978","4360481.46988057","8191626.98363866","13408996.42530669","15328707.43248624"
"2017-06-05","2694.778169113867","2507.490436453925","41142632643.01437","43970314462.95908","458220.75514201","2961666.15479606","4284235.29609881","8108588.75175246","13338060.86477116","15300744.94462506"
"2017-06-04","2516.8706833511906","2542.9612759759593","41630942200.334946","41339921429.448494","425273.62861635","2966646.48933323","4265202.37748991","8053554.67774188","13290863.54304705","15277322.60426945"
"2017-06-03","2542.92567196438","2484.45991841288","40676050526.40274","41736862989.52303","471327.87164836","2969309.21276545","4273546.15596914","8069222.80719337","13301569.877969","15278033.3681734"
"2017-06-02","2484.640193048764","2401.433549513564","39382217034.74784","40582896889.352356","502333.89447325","2972605.66462836","4199001.35309128","7953125.90351604","13234694.41030249","15234348.76748927"
"2017-06-01","2400.21327655311","2286.1138573490975","37458332506.76915","39276677605.518524","549729.4092299","2963812.56319943","4169085.75346338","7926452.30568995","13208447.69482928","15218245.58686613"
"2017-05-31","2286.1509482527886","2190.6195708599766","35794519492.47421","37627739544.79904","516403.64111199","2948451.9071312","4114214.87972991","7896871.1011166","13175925.92838201","15199930.48677258"
"2017-05-30","2178.5667264847816","2266.1498037122155","37044379408.37951","35460507433.233086","453756.96607766","2960756.32777126","4074121.28898807","7823430.04230135","13114413.05551518","15171747.52251095"
"2017-05-29","2269.1540795183682","2168.4991098399305","35383404016.78205","37377119026.090485","420426.21354249","2951936.64648088","4129594.63926458","7877243.71707994","13158996.91452482","15189805.76356652"
"2017-05-28","2165.2497321631727","2061.7200925309344","33613307049.208347","36407455222.71084","418820.2829633","2962479.62666559","4158269.67647036","7867905.70528413","13134148.21295038","15177982.7210388"
"2017-05-27","2052.6682419889385","2267.511936708946","36569626831.69624","33435937257.82765","536584.02594578","2952654.91108886","4007040.03895394","7763500.45364712","13042996.5233214","15132265.96374071"
"2017-05-26","2263.5005285553025","2317.1979316270053","37637865346.740974","37276668052.73387","634675.27684605","2940275.9817088","4116712.12090952","7857215.62955498","13126379.40860669","15171683.41894099"
"2017-05-25","2314.340800822413","2421.9525565867425","39566505800.53442","37929364613.17056","632045.45798657","2938982.1102607","4138028.40864982","7883450.51954512","13146091.8003047","15182868.84615941"
"2017-05-24","2421.706750665295","2259.7466548910706","36920944452.87674","39484489321.17492","629347.42843897","2920559.36883532","4174908.77788352","7897079.48182702","13181321.46119321","15203442.16839429"
"2017-05-23","2260.2597273827114","2097.457905618542","34363984288.452736","36901498030.8539","652029.28405981","2918037.72409204","4109256.7830598","7835875.36044326","13135262.84384096","15180471.4194269"
"2017-05-22","2099.8403308536645","2035.3187686865513","33230728251.69074","33981601940.85976","548671.27798475","2916726.66406272","3985593.42276882","7728333.32239474","13048505.15507571","15143748.05539694"
"2017-05-21","2032.9877260203712","2031.4438566684096","33224845124.98792","33426678945.809875","419834.06816777","2915003.15915662","3948144.72654421","7728341.96259724","13046020.63067685","15141024.25681238"
"2017-05-20","2032.8328567229355","1966.8485381986097","32127264701.925777","33470233811.201008","478309.6391098","2910285.18409044","3956640.69613383","7727473.39097945","13050918.30542197","15143413.56411436"
"2017-05-19","1964.0362472781585","1891.3656581528628","30868288700.25159","32149470136.858227","489535.15462184","2910899.37558696","3623480.43601089","7438025.3077938","11021500.68383516","15038755.0150416"
"2017-05-18","1886.9259542819416","1812.0975961101049","29483985417.227695","30947901332.491673","503536.77842845","2894815.8547187","3582694.22107422","7372590.26619215","10979257.7119617","15017720.99784444"
"2017-05-17","1812.5430274392381","1746.8413712887204","28542364619.079624","29547786219.06943","520926.52069296","2886373.12106246","3546428.47812446","7330697.27549187","10943607.78069004","14999431.29687346"
"2017-05-16","1746.5588991897926","1731.423417875612","28190448192.082085","28699495338.474575","518066.41976699","2890712.94772791","3514033.73869785","7304280.85385024","10927685.58980277","14992476.42900579"
"2017-05-15","1730.8890326670803","1806.0939082366544","29426892583.496223","28367593222.56364","442678.83090409","2902860.29421116","3513348.17396113","7302760.53036281","10927327.19441365","14990220.36063524"
"2017-05-14","1805.0256234396256","1788.0619682692918","29168273320.45109","29306338267.74101","372598.81769713","2896373.86644178","3537681.39224515","7363452.01636651","10951525.9873121","15005026.8018219"
"2017-05-13","1790.0659050171625","1699.4001779786613","27767550414.718708","29061763163.49681","462659.24836989","2895296.09989755","3526663.83640224","7350257.68704357","10945044.92156322","15000646.78764309"
"2017-05-12","1700.3720897046148","1836.7853757406451","29995106319.13366","27830857573.16526","524905.0247002","2902109.00470144","3520118.10352624","7313741.36624822","10910345.46443017","14978664.01235359"
"2017-05-11","1836.9186581386589","1788.4199156529628","29137299606.6431","29963230354.115524","540678.95369377","2901495.23951981","3555659.84861684","7378859.47231526","10975000.11622976","15013348.94690906"
"2017-05-10","1785.9483595031443","1715.958632575193","27999115902.45371","29095216204.956818","536513.06557167","2904295.95418301","3545675.23704055","7331843.39313092","10955989.01205725","15007951.70282435"
"2017-05-09","1715.760885380464","1678.1205320945355","27354842725.738583","28059281600.752792","556795.38615361","2907677.61161004","3525133.21194929","7322978.74654742","10927032.70256476","14990790.36697061"
"2017-05-08","1673.6695690388474","1578.3803409413654","25783603120.587376","27498797785.21458","494378.36895606","2905175.59799277","3512235.28882731","7310081.69622655","10916777.81264162","14987935.04985627"
"2017-05-07","1580.2710066475956","1566.6027866764316","25593349139.753635","24903613050.38768","428510.16810181","2911594.53494772","3478235.60563201","7159662.68444625","10816097.60758469","14928987.90183743"
"2017-05-06","1564.2846514665528","1532.2799219488284","24803508875.492794","25667501899.429752","483528.06509812","2913180.99899436","3486196.21689985","7192959.8967","10837679.77956608","14937403.74129374"
"2017-05-05","1529.9873618183542","1552.8575043063183","25291983311.510685","24955664079.914165","574358.01800164","2912781.16465958","3459986.31113114","7145154.60897415","10808014.53584736","14922564.50239894"
"2017-05-04","1558.6674164154626","1528.4169483908463","24920443261.457233","25115973329.48209","544726.93033186","2919297.40836813","3473156.5915267","7171993.39554994","10816944.58062756","14933952.26684774"
"2017-05-03","1528.565423156705","1479.2684995040627","24363528174.457123","24779696474.70419","476264.30788519","2912855.32891548","3441524.01553725","7146629.87133543","10802910.24741279","14925545.91611818"
"2017-05-02","1480.6867210135706","1421.6312621459388","23017380762.343357","23870678471.227386","484617.82861799","2915967.7343608","3442233.1839307","7098056.02417377","10773546.31467023","14912288.08570537"
"2017-05-01","1421.6181166177196","1391.7138570433224","22723512024.04021","23429544485.437233","428732.39331857","2915099.65268174","3425767.24679492","7078347.65056747","10758761.99492275","14906937.04051437"
"2017-04-30","1381.8580566887126","1369.3336744606395","22427011709.227848","22530412834.84568","369950.2577818","2905052.78815665","3358732.84441966","7032066.4661776","10724546.92789205","14876071.73247268"
"2017-04-29","1368.9254561530365","1339.2159667154156","21797033287.877754","22132640553.973972","426556.98818239","2895612.12918455","3326954.7117799","7014800.6247983","10709117.6532087","14863809.50661702"
